R&D Spend,Administration,Marketing Spend,State,Profit
1162.9610289772438,50068.35220107836,11636.982185113668,New York,37025.5902143213
100188.17332223208,91439.6422454494,250288.69281373755,California,143715.8454313416
134171.87890264156,146264.6027450552,142207.02143208098,California,154937.08247292187
133657.9242172814,101099.59452772573,358661.58006727544,New York,161816.83048088138
113390.58741834085,121302.19029289423,257749.48534017825,New York,133571.58220721778
63384.5587203847,131118.693373873,46532.30179907083,California,100781.67582578644
74467.54632576808,142367.12097055974,141382.16822885597,Florida,107512.80396184714
148774.8204959812,114971.22771267731,371511.260627487,New York,185051.69776878608
72597.32771023444,128157.32490691757,336594.39095201605,New York,106323.69635409424
93568.13525503653,114454.13216438479,298129.6424168864,Florida,125338.83135774585
63456.04573533982,140693.97650130067,129085.43515155595,California,107468.56060986823
53141.87292052203,102907.78612081094,219660.4326967672,Florida,99289.08798623523
89907.37147559722,152147.1698993062,276.7794006322715,New York,124751.30961388073
4956.045224845146,134519.58153851895,430.3761974449068,California,41935.71547584852
2817.0552826459643,117838.03176387021,293327.6346963651,Florida,52955.334389524585
65585.65456525308,128469.8002075766,51010.480405452356,California,96120.97560106726
75444.85311763594,143750.37371373622,135850.15773515095,Florida,109189.11157917809
160527.453196628,150878.13092832413,452124.8515299491,California,186396.7839510347
95754.79772138083,145125.2851090726,279977.8056185932,New York,124506.83288023646
81828.28005172798,123120.95821756458,308307.5749106873,Florida,111362.9606322892
87393.46916739403,135660.70828308066,244252.67266828622,California,135918.46753942812
119991.3016301217,157885.5667597487,258218.34494459795,Florida,129903.89844907103
1958.0794357433315,115708.98340842697,59405.88472969128,California,17166.88294429183
82780.67056516978,154724.6647066675,306066.7522160671,New York,114751.67534038813
135707.2559264624,146528.58815617225,132477.24083934267,California,158922.31550528557
28613.16009155758,122990.81791006183,171518.19543723812,California,78214.9976172547
47127.97268523751,157462.75821471593,199686.6020008922,California,97615.53123389119
94088.1998461648,110891.00688213659,292581.2806258791,Florida,123359.48253393125
116446.11001839765,120746.07716587961,258324.17262331516,New York,131728.0403777983
28551.64467077691,125699.1856358685,185400.30648605342,Florida,85403.34116671846
23339.73667578204,97853.22811890795,151492.3988799456,California,70588.3900058412
92863.37337676426,115266.98549912282,289009.39198707684,Florida,125945.91658510429
0.0,115057.72347731987,53350.30567973674,California,14709.019060065222
116900.49725728184,158835.35430397346,249601.14392085135,Florida,130970.31304400023
77377.74534232465,156822.34648950456,291660.8633733558,New York,111989.82711804804
64796.422798643725,138069.72277467654,136240.98221551176,California,108473.41446239613
0.0,116206.07962228489,300393.09400922357,Florida,45836.25619535746
74776.90377040667,96616.04695354581,140940.50347070885,New York,113733.58245825997
143558.3904375031,91012.46709819595,359331.6441972081,Florida,166907.8406483365
97830.5638200073,146104.7506745153,291076.63550293515,New York,125320.14459503497
30660.03577787288,83529.46889991862,185033.82067806146,California,77509.51119908782
76981.56771401697,113356.9306626712,301119.34387298755,California,121552.93169631493
519.0686231689779,116783.37031801791,48728.6646646663,California,19200.365715177195
999.9485716084906,113879.31399036275,302689.7646662492,Florida,47667.801877627426
24804.515486939574,85390.74101140302,165574.4408040345,Florida,76976.74184996588
33916.67353565298,127511.3001736326,194469.3509202149,Florida,86327.37736778567
44690.58667010924,155846.65364311534,211054.17899168865,California,95149.05018049978
21207.13399242102,94491.0660379631,147026.44000946268,California,70489.3592469339
122838.48017844814,147847.95463313008,326442.9126430993,New York,156252.7777512916
42000.759946269995,52532.14244580669,193218.61652135628,California,89108.36759370104
118758.52392957475,111319.29418404691,303630.99031545455,California,149202.63430660573
100477.54221734956,90939.70669757218,250181.3577856717,California,144281.595469902
65334.41209626901,141597.2814691212,142562.4101599186,California,105419.67380176098
59419.39334864962,129612.44435487039,43821.245071996374,California,105020.50320562409
35806.82794317388,82103.92467125528,171600.17527485845,California,86504.00654108921
546.6436180793187,52178.04735786914,8271.16541490854,New York,33464.10214357165
141797.6985009683,118545.37495539592,380288.57846855844,New York,182696.68176149257
78233.96593169957,152303.77679677174,298796.4732139446,New York,108493.5413479572
78374.90104874253,97930.68080072798,135794.61705700506,New York,110994.73547884854
118043.25793428444,157250.3093647396,250103.74133343197,Florida,133638.59412207844
4491.5917092938325,118541.08004702438,30930.649278658428,California,11862.137685082651
61684.06733832431,157331.68967187926,114297.27253043998,New York,104515.32456790832
73759.73698444209,114182.48465311412,296402.4562705598,California,119166.6050448365
96795.45199150284,92930.08424696737,252445.5738058327,California,145359.4591596534
505.1016883044244,119439.58069451735,301509.632708202,Florida,50611.66389925216
77516.34257850266,100189.85050059675,149250.7069781605,New York,108656.83419535105
157969.01829709247,100751.05437392992,400777.21410087805,Florida,192361.6628156008
61553.05216510483,151980.6893236275,103140.69742381068,New York,105108.18089649876
92262.3633480146,145034.7250070855,276229.9622817645,New York,126013.44268258079
3905.1165420398047,127476.32451081707,12.925854698441526,New York,62256.664079785296
129677.22686142309,144158.63621231035,337759.77310195845,Florida,158912.98095982915
144042.99577217078,91257.89260335345,366982.8605027081,Florida,167909.92328610527
70667.12213244196,129498.77642952486,362423.6027321538,New York,101575.48582784325
81459.0277668041,151888.74341923353,299806.43462147034,New York,113607.60199635754
71744.02068358296,130342.04445914096,357829.3417345348,New York,106457.50484560525
6711.260112289428,115613.1669118879,292350.9621813222,Florida,50639.355405975984
122001.0392419347,157131.3594254003,248139.08800891254,Florida,130819.48595077376
3627.374156172397,123320.00320473903,8423.334971453156,New York,62924.013495680134
45697.640058534394,53684.51577012749,199127.508655827,California,85312.07214066735
117952.35404911818,120745.55897436163,262835.70605570206,New York,133953.32832697383
66594.2488865529,181181.64582151425,124815.94721986457,Florida,107434.15661627284
17116.106798592627,127041.2992252291,43258.48026164757,New York,64772.25644959252
80498.69386971054,112796.89593924752,278246.2107017515,California,117487.76063894868
22021.01843989596,158575.97937537826,32492.23314685823,California,68736.1427737481
118571.99665719034,160057.51383502883,250365.71099244236,Florida,132377.7312084069
141222.52162426687,146920.25134399423,133204.22460551313,California,153608.15565286126
75767.18753714059,125760.6572270166,305902.85805135925,Florida,107429.54738507437
0.0,118791.01987069413,290787.07201492094,Florida,50587.856789728394
65985.18137810065,154192.17374567364,103851.61523817712,New York,101174.41998196283
63220.40521970946,181052.4019361679,121294.8675119349,Florida,104828.16410843756
27936.40237124777,117306.58339264964,180991.240106449,California,80995.50108189633
101624.44029950815,112171.60581813181,228317.2106505177,Florida,146460.69342354164
1032.3334403090314,124592.26350837495,0.0,New York,63389.09528209152
49627.2255549742,86544.92163747884,222335.19641241373,New York,93671.83428052273
160379.08092662907,152354.06132800947,444991.84691968106,California,191068.05761004353
39195.517387645355,80786.48347875045,177145.10030102567,California,79339.20419617764
60854.65850026339,139024.5304386998,125142.5223378326,California,108403.65635429924
55438.931940826966,102389.4261039032,217198.22174034826,Florida,95952.91608309142
163727.2285578634,150909.18888750594,451960.42955907463,California,190565.02471748195
120921.41163033753,108525.41630269942,308716.80455087416,California,145231.3564853703
94489.78382962345,125601.3994836183,244817.48210897768,Florida,139534.9184332127
126683.99743656245,106531.23802116473,300570.1863953612,California,149476.1235381914
127554.7433454544,109259.58214231067,314087.91546854714,California,149156.17636737155
61379.637061149355,152386.43398142603,92329.16962595723,New York,99488.92524787322
81526.53623934383,156769.7822594295,298796.65412215365,New York,110963.49868754474
92153.71804431532,126618.34802606261,245383.64260493737,Florida,137281.42516785325
0.0,115337.42681992134,46266.26598195624,California,13814.907981897759
1830.1175143770358,115131.08247009302,291443.7853144621,Florida,49683.38350451022
103926.55667868763,89793.81899722836,249053.7266556745,California,148943.9281826759
31954.993330519974,126047.45506309227,205147.84762485564,Florida,93037.30906135828
6237.739594564988,134964.35692314972,0.0,California,45542.72026320905
74708.39491370428,102642.06934159396,142493.91122127022,New York,107451.09892395891
91983.17613667565,115094.61748468669,299961.70572325843,Florida,129129.4822232073
97307.24198764587,91993.01365180429,256939.89369651143,California,139673.6120974457
65142.65025767536,153528.24425972393,97698.97019380548,New York,96898.94773682165
27016.49666544381,96818.65184125314,143978.98597442845,California,71431.48790787703
142778.84015724438,91709.69833272981,364781.35942553077,Florida,166434.91593623732
157368.00235849124,100719.2682806576,398461.2728852788,Florida,192893.93298290778
64344.406509872395,151205.52377960915,83892.57531771988,New York,98897.59546347112
129450.85133828147,143643.4433899277,315847.9984327413,Florida,152312.33259836285
72775.40089230533,112277.1006739198,299087.1889208837,California,120527.07780592024
92650.6710103488,145351.8037963446,292570.9545458236,New York,127399.32899281516
117589.53521995897,122335.1289227734,260311.86554632252,New York,127189.85992455974
152446.9230185144,99300.5798853808,417428.829979286,Florida,189476.93163332183
65252.28315749127,181747.03041681973,116768.0393382718,Florida,106371.78735231284
131643.16125945293,100523.51230013187,353568.88194003265,New York,157910.80772497354
43587.09218526598,85610.82206759107,204084.63925805019,New York,93962.08135448095
60795.058107352794,115277.33263199587,98910.17625640125,Florida,100593.77969962853
57232.36884017603,106087.86803873786,215086.75698380842,Florida,95120.8711875057
84775.05002552335,152998.14463752272,6414.501417833764,New York,122779.47447489956
95230.29875163887,135368.3271118059,251459.19696946902,California,135251.34130501532
29705.830300831494,121031.99327399638,180986.3589186849,California,79457.00616711624
66210.23602533407,179343.94489821923,125846.93397475428,Florida,99710.89408695411
116666.85717964199,155694.07050831732,254471.84540361367,Florida,130998.47240310356
143259.92684522955,91797.39961865483,369764.3642210087,Florida,169889.61774883038
67770.09019802415,114892.0788955466,82425.46858414891,Florida,97788.3138195373
77469.88937775082,99334.73984933054,144055.226686941,New York,107778.86941604815
68825.47337214496,107162.49947766663,297378.3980787647,Florida,109366.68647990518
0.0,134789.61595726546,14776.36472260662,California,41894.931051774896
27223.855779808146,128394.9523074346,206802.85315602287,Florida,92202.21651767186
62127.97897091593,115032.62421551604,92113.81662301139,Florida,100663.9907513195
110245.04232684655,119304.46651336763,272026.25966700754,New York,127172.28732562062
63433.96625066374,129758.08745276537,42044.05343687943,California,97729.25797797226
73068.2451043109,100439.12642771649,142060.32788661603,New York,107371.4324681308
